epoch,loss,accuracy,val_loss,val_accuracy,lr
1,5.117542266845703,0.09702000021934509,3.686340570449829,0.3249000012874603,1.0787468454509508e-05
2,4.902440071105957,0.13194000720977783,3.358837604522705,0.3968999981880188,2.0587467588484287e-05
3,4.644153594970703,0.17851999402046204,3.1297905445098877,0.4390999972820282,3.038746763195377e-05
4,4.4455413818359375,0.21834999322891235,2.978243827819824,0.4684999883174896,4.018746767542325e-05
5,4.298572540283203,0.2457199990749359,2.9093594551086426,0.4887000024318695,4.9987469537882134e-05
6,4.1920552253723145,0.26809000968933105,2.84533429145813,0.5013999938964844,4.999999873689376e-05
7,4.104012489318848,0.2877599895000458,2.7890501022338867,0.5103999972343445,4.999999873689376e-05
8,4.041937351226807,0.30204999446868896,2.77787184715271,0.5116999745368958,4.999999873689376e-05
9,3.987581253051758,0.3160899877548218,2.72371244430542,0.5249000191688538,4.999999873689376e-05
10,3.945884943008423,0.3247700035572052,2.7127156257629395,0.5256999731063843,4.999999873689376e-05
11,3.9073069095611572,0.3351399898529053,2.6936094760894775,0.5291000008583069,4.999999873689376e-05
12,3.875775098800659,0.3418700098991394,2.6719655990600586,0.5372999906539917,4.999999873689376e-05
13,3.848979949951172,0.35012999176979065,2.6648030281066895,0.5370000004768372,4.999999873689376e-05
14,3.8204874992370605,0.3571000099182129,2.6349594593048096,0.5401999950408936,4.999999873689376e-05
15,3.7919325828552246,0.36480000615119934,2.6172375679016113,0.5476999878883362,4.999999873689376e-05
16,3.76997447013855,0.3698199987411499,2.6034188270568848,0.5533000230789185,4.999999873689376e-05
17,3.7516674995422363,0.3763499855995178,2.591768741607666,0.5512999892234802,4.999999873689376e-05
18,3.7266287803649902,0.3809199929237366,2.579453229904175,0.5564000010490417,4.999999873689376e-05
19,3.7057387828826904,0.3878900110721588,2.5683000087738037,0.5608999729156494,4.999999873689376e-05
20,3.6886351108551025,0.39111000299453735,2.557981252670288,0.5619999766349792,4.999999873689376e-05
21,3.6740238666534424,0.39798998832702637,2.5538406372070312,0.5641999840736389,4.999999873689376e-05
22,3.6592650413513184,0.4014500081539154,2.543731212615967,0.5644000172615051,4.999999873689376e-05
23,3.6391563415527344,0.4059000015258789,2.5230000019073486,0.5687999725341797,4.999999873689376e-05
24,3.6246793270111084,0.41019999980926514,2.5199313163757324,0.5734000205993652,4.999999873689376e-05
25,3.6065642833709717,0.41721999645233154,2.521381139755249,0.5713000297546387,4.999999873689376e-05
26,3.594562530517578,0.4185200035572052,2.527750015258789,0.567799985408783,4.999999873689376e-05
27,3.5820424556732178,0.42236998677253723,2.5162999629974365,0.571399986743927,4.999999873689376e-05
28,3.5672311782836914,0.42833998799324036,2.5091187953948975,0.5748000144958496,4.999999873689376e-05
29,3.5549094676971436,0.4309299886226654,2.490459442138672,0.5755000114440918,4.999999873689376e-05
30,3.545841932296753,0.4341700077056885,2.495368719100952,0.5740000009536743,4.999999873689376e-05
31,3.5303425788879395,0.43650001287460327,2.496365547180176,0.5752999782562256,4.999999873689376e-05
32,3.51948618888855,0.4414600133895874,2.4962687492370605,0.570900022983551,4.999999873689376e-05
33,3.5083413124084473,0.4443100094795227,2.4861342906951904,0.574999988079071,4.999999873689376e-05
34,3.492676258087158,0.44800999760627747,2.489112615585327,0.5755000114440918,4.999999873689376e-05
35,3.4805331230163574,0.45306000113487244,2.485018730163574,0.5805000066757202,4.999999873689376e-05
36,3.4698574542999268,0.45680001378059387,2.46447491645813,0.5812000036239624,4.999999873689376e-05
37,3.460988759994507,0.4583899974822998,2.4751031398773193,0.5852000117301941,4.999999873689376e-05
38,3.449693202972412,0.46349000930786133,2.4715187549591064,0.5781999826431274,4.999999873689376e-05
39,3.438153028488159,0.4662399888038635,2.458193778991699,0.5852000117301941,4.999999873689376e-05
40,3.4327988624572754,0.4675000011920929,2.4649250507354736,0.5838000178337097,4.999999873689376e-05
41,3.417843818664551,0.47203001379966736,2.4765031337738037,0.5781000256538391,4.999999873689376e-05
42,3.4090075492858887,0.4723300039768219,2.452162504196167,0.5841000080108643,4.999999873689376e-05
43,3.399026870727539,0.47551000118255615,2.4732093811035156,0.5777000188827515,4.999999873689376e-05
44,3.387030601501465,0.4794600009918213,2.4730875492095947,0.5813999772071838,4.999999873689376e-05
45,3.380199909210205,0.4818199872970581,2.4624061584472656,0.5846999883651733,4.999999873689376e-05
46,3.365504264831543,0.48646000027656555,2.467484474182129,0.5863999724388123,2.499999936844688e-05
47,3.356973648071289,0.4898799955844879,2.459690570831299,0.5845999717712402,2.499999936844688e-05
48,3.348538637161255,0.49147000908851624,2.463399887084961,0.583299994468689,2.499999936844688e-05
49,3.345089912414551,0.4943000078201294,2.4599812030792236,0.5817999839782715,2.499999936844688e-05
50,3.3358874320983887,0.49660998582839966,2.462843656539917,0.5834000110626221,2.499999936844688e-05
51,3.3381638526916504,0.49650999903678894,2.454728126525879,0.5857999920845032,2.499999936844688e-05
52,3.327573776245117,0.49786999821662903,2.4534249305725098,0.5842000246047974,2.499999936844688e-05
53,3.3225338459014893,0.4996100068092346,2.448593854904175,0.5856999754905701,2.499999936844688e-05
54,3.3137850761413574,0.5031700134277344,2.461681365966797,0.585099995136261,2.499999936844688e-05
55,3.3107850551605225,0.5046499967575073,2.446718692779541,0.5860000252723694,1.249999968422344e-05
56,3.3071506023406982,0.5049600005149841,2.446906328201294,0.5874999761581421,1.249999968422344e-05
57,3.3028600215911865,0.5055099725723267,2.4526937007904053,0.5835999846458435,1.249999968422344e-05
58,3.2989487648010254,0.5069500207901001,2.449906349182129,0.5834000110626221,1.249999968422344e-05
59,3.296491861343384,0.5087100267410278,2.449068784713745,0.5831999778747559,1.249999968422344e-05
60,3.2962536811828613,0.5083799958229065,2.453437566757202,0.583299994468689,1.249999968422344e-05
61,3.2942230701446533,0.5099800229072571,2.445528030395508,0.5867000222206116,1.249999968422344e-05
62,3.2891488075256348,0.507889986038208,2.4452719688415527,0.5863999724388123,1.249999968422344e-05
63,3.2885937690734863,0.5120499730110168,2.4598686695098877,0.5831999778747559,1.249999968422344e-05
64,3.2826426029205322,0.5125300288200378,2.4507594108581543,0.5827999711036682,1.249999968422344e-05
65,3.2833330631256104,0.5113700032234192,2.4512500762939453,0.5842000246047974,6.24999984211172e-06
66,3.2814269065856934,0.5113000273704529,2.456387519836426,0.5834000110626221,6.24999984211172e-06
67,3.27885365486145,0.5128800272941589,2.4536688327789307,0.5831999778747559,6.24999984211172e-06
68,3.280418634414673,0.5133200287818909,2.454368829727173,0.5839999914169312,6.24999984211172e-06
